,weapon,date,usage,usage percentage
0,Knife,2022-11-14,3.5714285714285716,
1,RPG,2022-11-14,1.4107142857142858,
2,Chainsaw,2022-11-14,0.14285714285714285,
3,Makarov,2022-11-14,0.05357142857142857,
4,Knife,2022-11-15,2.8216666666666668,
5,RPG,2022-11-15,1.7916666666666667,
6,Chainsaw,2022-11-15,0.05,
7,Makarov,2022-11-15,0.02,
8,Knife,2022-11-16,2.6083333333333334,
9,RPG,2022-11-16,2.1791666666666667,
10,Chainsaw,2022-11-16,0.0375,
11,Makarov,2022-11-16,0.0,
12,Knife,2022-11-17,2.5979166666666664,
13,RPG,2022-11-17,2.2598039215686274,
14,Chainsaw,2022-11-17,0.20845588235294119,
15,Makarov,2022-11-17,0.03676470588235294,
16,Knife,2022-11-18,2.8768996960486324,
17,RPG,2022-11-18,1.5638297872340425,
18,Chainsaw,2022-11-18,0.5379939209726443,
19,Makarov,2022-11-18,0.0,
20,Knife,2022-11-19,3.4075630252100844,
21,RPG,2022-11-19,1.1659663865546217,
22,Chainsaw,2022-11-19,0.1323529411764706,
23,Makarov,2022-11-19,0.0,
24,Knife,2022-11-20,3.45,
25,RPG,2022-11-20,1.7785714285714285,
26,Chainsaw,2022-11-20,0.0,
27,Makarov,2022-11-20,0.0,
28,Knife,2022-11-21,2.692241379310345,
29,RPG,2022-11-21,1.6310344827586205,
30,Chainsaw,2022-11-21,0.24568965517241378,
31,Makarov,2022-11-21,0.13793103448275862,
32,Knife,2022-11-22,3.040972222222222,
33,RPG,2022-11-22,1.7006944444444447,
34,Chainsaw,2022-11-22,0.225,
35,Makarov,2022-11-22,0.13333333333333333,
36,Knife,2022-11-23,1.8888888888888888,
37,RPG,2022-11-23,1.8194444444444444,
38,Chainsaw,2022-11-23,0.7361111111111112,
39,Makarov,2022-11-23,0.2222222222222222,
40,Knife,2022-11-24,3.1901360544217687,
41,RPG,2022-11-24,2.219387755102041,
42,Makarov,2022-11-24,0.047619047619047616,
43,Chainsaw,2022-11-24,0.01904761904761905,
44,RPG,2022-11-25,2.4166666666666665,
45,Knife,2022-11-25,2.324074074074074,
46,Chainsaw,2022-11-25,0.2222222222222222,
47,Makarov,2022-11-25,0.0,
48,Knife,2022-11-26,3.1586021505376345,
49,RPG,2022-11-26,1.518817204301075,
50,Chainsaw,2022-11-26,0.30913978494623656,
51,Makarov,2022-11-26,0.029569892473118278,
52,Knife,2022-11-27,2.9847619047619047,
53,RPG,2022-11-27,2.315238095238095,
54,Chainsaw,2022-11-27,0.0,
55,Makarov,2022-11-27,0.0,
56,Knife,2022-11-28,3.65625,58.44478100189109
57,RPG,2022-11-28,1.9375,36.63833685308536
58,Makarov,2022-11-28,0.0625,1.0035140490722607
59,Chainsaw,2022-11-28,0.0,3.9133680959512875
60,Knife,2022-11-29,3.781531531531532,59.37040714564287
61,RPG,2022-11-29,1.2995495495495497,35.921848304130535
62,Chainsaw,2022-11-29,0.08108108108108109,3.766950129221348
63,Makarov,2022-11-29,0.0,0.9407944210052444
64,Knife,2022-11-30,3.233716475095785,59.43695920264596
65,RPG,2022-11-30,1.9310344827586208,35.93403559553842
66,Chainsaw,2022-11-30,0.18007662835249041,3.7435516291048065
67,Makarov,2022-11-30,0.0,0.8854535727108183
68,Knife,2022-12-01,3.860215053763441,59.977766114851775
69,RPG,2022-12-01,1.7123655913978495,35.64236737951567
70,Makarov,2022-12-01,0.008064516129032258,0.8442899670335634
71,Chainsaw,2022-12-01,0.0,3.535576538598984
72,Knife,2022-12-02,3.301075268817204,60.251592482033004
73,RPG,2022-12-02,1.4408602150537635,35.263827315178666
74,Chainsaw,2022-12-02,0.22580645161290322,3.5841566537313874
75,Makarov,2022-12-02,0.0967741935483871,0.9004235490569393
76,Knife,2022-12-03,3.3649092970521544,60.49038227072715
77,RPG,2022-12-03,1.3665721844293273,34.82109680247261
78,Chainsaw,2022-12-03,0.3492063492063492,3.742372133928254
79,Makarov,2022-12-03,0.09391534391534391,0.946148792871986
80,Knife,2022-12-04,3.4311475409836065,60.899216809776284
81,RPG,2022-12-04,1.159016393442623,34.27406044679931
82,Chainsaw,2022-12-04,0.3770491803278688,3.9256286549748887
83,Makarov,2022-12-04,0.0,0.9010940884495104
84,Knife,2022-12-05,3.229166666666667,60.78817303083432
85,RPG,2022-12-05,1.0384615384615385,33.997260071476774
86,Chainsaw,2022-12-05,0.5208333333333333,4.306044550579618
87,Makarov,2022-12-05,0.057692307692307696,0.9085223471092961
88,Knife,2022-12-06,3.909090909090909,61.30366207107264
89,RPG,2022-12-06,1.309090909090909,33.30894698264605
90,Chainsaw,2022-12-06,0.2818181818181818,4.499204135521798
91,Makarov,2022-12-06,0.0,0.8881868107595251
92,RPG,2022-12-08,2.2666666666666666,32.930544861751876
93,Knife,2022-12-08,2.0,61.263257094924384
94,Chainsaw,2022-12-08,0.4,4.909624946781278
95,Makarov,2022-12-08,0.0,0.896573096542458
96,Knife,2022-12-09,3.5925925925925926,62.13375287821087
97,RPG,2022-12-09,0.7407407407407407,32.13522583968867
98,Chainsaw,2022-12-09,0.4444444444444444,4.8344481855580055
99,Makarov,2022-12-09,0.0,0.896573096542458
100,Knife,2022-12-10,3.627906976744186,62.010975011458775
101,RPG,2022-12-10,1.4883720930232558,32.33136413244972
102,Chainsaw,2022-12-10,0.06976744186046512,4.761087759549037
103,Makarov,2022-12-10,0.0,0.896573096542458
104,Knife,2022-12-11,2.9444444444444446,61.62388259567784
105,RPG,2022-12-11,2.0,32.60856643834055
106,Makarov,2022-12-11,0.1111111111111111,1.0064632064325678
107,Chainsaw,2022-12-11,0.0,4.761087759549037
108,Knife,2022-12-12,3.8,62.28251100430625
109,RPG,2022-12-12,1.2,31.987076816850923
110,Chainsaw,2022-12-12,0.4,4.870469118930396
111,Makarov,2022-12-12,0.0,0.8599430599124215
112,Knife,2022-12-13,3.4416666666666673,62.64258963662219
113,RPG,2022-12-13,1.5583333333333331,31.83267430611632
114,Makarov,2022-12-13,0.15,0.8748551736252205
115,Chainsaw,2022-12-13,0.0,4.649880883636279
116,Knife,2022-12-14,3.0614285714285714,63.54637574122795
117,RPG,2022-12-14,1.7957142857142858,31.60048265896566
118,Chainsaw,2022-12-14,0.37142857142857144,4.216381664276403
119,Makarov,2022-12-14,0.0,0.6367599355299823
120,Knife,2022-12-15,2.919117647058823,63.40598919068839
121,RPG,2022-12-15,2.003921568627451,31.477250879005673
122,Chainsaw,2022-12-15,0.3,4.483906561045896
123,Makarov,2022-12-15,0.041666666666666664,0.6328533692600448
124,Knife,2022-12-16,2.7993612078977934,63.836885519946165
125,RPG,2022-12-16,2.1152729384436704,31.137384905216926
126,Chainsaw,2022-12-16,0.0975609756097561,4.3566443215188935
127,Makarov,2022-12-16,0.036585365853658534,0.6690852533180157
128,Knife,2022-12-17,3.2,63.54558250356276
129,RPG,2022-12-17,2.4,31.766308500378464
130,Chainsaw,2022-12-17,0.0,4.04849855517377
131,Makarov,2022-12-17,0.0,0.639610440885004
132,Knife,2022-12-18,2.9135135135135135,63.53706105252952
133,RPG,2022-12-18,1.7891891891891893,31.30607995141171
134,Chainsaw,2022-12-18,0.40540540540540543,4.43912355517377
135,Makarov,2022-12-18,0.08108108108108109,0.717735440885004
136,Knife,2022-12-19,3.5,63.8643388875328
137,RPG,2022-12-19,1.4166666666666667,31.03405073519296
138,Chainsaw,2022-12-19,0.0,4.43912355517377
139,Makarov,2022-12-19,0.0,0.6624868221004736
140,Knife,2022-12-20,2.5,62.65257931459367
141,RPG,2022-12-20,2.45,32.17728551601628
142,Chainsaw,2022-12-20,0.15,4.507648347289569
143,Makarov,2022-12-20,0.0,0.6624868221004736
144,RPG,2022-12-21,3.5,33.77361168089084
145,Knife,2022-12-21,1.6428571428571428,61.22471193108113
146,Chainsaw,2022-12-21,0.0,4.339189565927563
147,Makarov,2022-12-21,0.0,0.6624868221004736
148,RPG,2022-12-22,2.2,34.630715643360475
149,Knife,2022-12-22,1.8,59.72265948909403
150,Makarov,2022-12-22,0.6,1.3074353016179403
151,Chainsaw,2022-12-22,0.0,4.339189565927563
152,Knife,2022-12-23,3.3350000000000004,59.82101868486484
153,RPG,2022-12-23,1.2816666666666667,34.498478791880686
154,Chainsaw,2022-12-23,0.2111111111111111,4.328787593827647
155,Makarov,2022-12-23,0.1388888888888889,1.351714929426829
156,RPG,2022-12-24,2.0,35.67801793882781
157,Knife,2022-12-24,1.5,58.44464927206904
158,Makarov,2022-12-24,0.5,1.8859685081589355
159,Chainsaw,2022-12-24,0.0,3.991364280944211
160,Knife,2022-12-25,4.152380952380953,58.98352788520509
161,RPG,2022-12-25,0.8,35.28058204139191
162,Chainsaw,2022-12-25,0.2,3.804134019456524
163,Makarov,2022-12-25,0.04761904761904762,1.931756053946481
164,Knife,2022-12-26,3.923076923076923,59.37447572825147
165,RPG,2022-12-26,1.1346153846153846,35.28579580572976
166,Makarov,2022-12-26,0.21153846153846154,2.072962171429971
167,Chainsaw,2022-12-26,0.0,3.2667662945887983
168,Knife,2022-12-27,2.6688679245283016,58.60520553888464
169,RPG,2022-12-27,1.913522012578616,36.09210423721715
170,Makarov,2022-12-27,0.210062893081761,2.2921222764168476
171,Chainsaw,2022-12-27,0.0,3.0105679474813605
172,Knife,2022-12-28,3.3529411764705883,58.93435010271444
173,RPG,2022-12-28,1.7352941176470589,35.98810146292164
174,Makarov,2022-12-28,0.029411764705882353,2.210340865334053
175,Chainsaw,2022-12-28,0.0,2.8672075690298673
176,Knife,2022-12-29,2.7756410256410255,59.69503481138052
177,RPG,2022-12-29,1.9230769230769231,35.61617008167349
178,Chainsaw,2022-12-29,0.019230769230769232,2.4784542416119435
179,Makarov,2022-12-29,0.0,2.210340865334053
180,Knife,2022-12-30,4.32,60.070421698395315
181,RPG,2022-12-30,0.6799999999999999,35.500600896336856
182,Makarov,2022-12-30,0.2,2.393491048484236
183,Chainsaw,2022-12-30,0.0,2.0354863567835935
184,RPG,2022-12-31,3.0,37.70538415493178
185,Knife,2022-12-31,1.0,57.92969993883948
186,Chainsaw,2022-12-31,0.0,1.9714248577445157
187,Makarov,2022-12-31,0.0,2.393491048484236
188,RPG,2023-01-01,3.0,38.88277818946867
189,Knife,2023-01-01,1.5555555555555556,56.74358446700971
190,Makarov,2023-01-01,0.1111111111111111,2.402212485777102
191,Chainsaw,2023-01-01,0.0,1.9714248577445157
192,Knife,2023-01-02,2.05,56.26376290875679
193,RPG,2023-01-02,0.95,39.15510934415277
194,Makarov,2023-01-02,0.3,2.8223805530039927
195,Chainsaw,2023-01-02,0.1,1.7587471940864603
196,Knife,2023-01-04,3.2453900709219856,56.03956989563835
197,RPG,2023-01-04,1.4833333333333334,39.3597547353864
198,Makarov,2023-01-04,0.22872340425531915,3.045622749981163
199,Chainsaw,2023-01-04,0.06382978723404255,1.5550526189940805
200,Knife,2023-01-05,3.8323643410852712,56.83414271884245
201,RPG,2023-01-05,1.5164728682170545,38.868024786254225
202,Makarov,2023-01-05,0.023255813953488372,3.027696077026557
203,Chainsaw,2023-01-05,0.0,1.270136417876762
204,Knife,2023-01-06,3.712549603174603,57.5697493640263
205,RPG,2023-01-06,1.4402281746031746,38.13403478681575
206,Chainsaw,2023-01-06,0.08333333333333333,1.2522582178691544
207,Makarov,2023-01-06,0.05555555555555555,3.0439576312887957
208,Knife,2023-01-07,3.688931788931788,58.267045991010434
209,RPG,2023-01-07,1.2975546975546974,37.24142565983162
210,Makarov,2023-01-07,0.12162162162162163,3.1611451312887957
211,Chainsaw,2023-01-07,0.08108108108108109,1.3303832178691544
212,Knife,2023-01-08,4.246282372598162,59.4341072839184
213,RPG,2023-01-08,1.0732664995822891,36.52200247389057
214,Makarov,2023-01-08,0.022556390977443608,3.104132024321871
215,Chainsaw,2023-01-08,0.0,0.9397582178691544
216,Knife,2023-01-09,3.408095238095238,59.133892718143954
217,RPG,2023-01-09,1.6442857142857141,36.65372887937358
218,Makarov,2023-01-09,0.11904761904761903,3.217975375870141
219,Chainsaw,2023-01-09,0.05714285714285714,0.9944030266123237
220,Knife,2023-01-10,4.065476190476191,60.41651290907747
221,RPG,2023-01-10,1.3789682539682542,35.51816751196947
222,Chainsaw,2023-01-10,0.0,0.8473442030829119
223,Makarov,2023-01-10,0.0,3.217975375870141
224,Knife,2023-01-11,3.298611111111111,61.8332500777182
225,RPG,2023-01-11,2.0625,33.99990750068916
226,Chainsaw,2023-01-11,0.1111111111111111,0.9488670457225059
227,Makarov,2023-01-11,0.0,3.217975375870141
228,Knife,2023-01-12,3.426643990929705,63.11814833000775
229,RPG,2023-01-12,1.3447845804988663,32.880696674956596
230,Chainsaw,2023-01-12,0.2857142857142857,1.219137315992776
231,Makarov,2023-01-12,0.22857142857142856,2.782017679042879
