,weapon,date,usage,usage percentage
0,SteyrAUG,2022-12-21,1.641638193739034,
1,Rheinmetall,2022-12-21,0.9449621806764663,
2,Kalashnikov,2022-12-21,0.9385614385614386,
3,Barrett,2022-12-21,0.856043956043956,
4,Spas12,2022-12-21,0.8418985776128632,
5,MP5,2022-12-21,0.4886172650878534,
6,Deagles,2022-12-21,0.21684981684981683,
7,Minigun,2022-12-21,0.07142857142857142,
8,Dragunov,2022-12-21,0.0,
9,M79,2022-12-21,0.0,
10,RocketLauncher,2022-12-21,0.0,
11,Deagles,2022-12-22,1.0917735042735042,
12,RocketLauncher,2022-12-22,1.0604545454545455,
13,SteyrAUG,2022-12-22,0.8357264957264958,
14,Spas12,2022-12-22,0.6133333333333333,
15,MP5,2022-12-22,0.5222222222222223,
16,M79,2022-12-22,0.2316666666666667,
17,Kalashnikov,2022-12-22,0.2125,
18,Minigun,2022-12-22,0.17777777777777776,
19,Barrett,2022-12-22,0.05454545454545454,
20,Dragunov,2022-12-22,0.0,
21,Rheinmetall,2022-12-22,0.0,
22,Kalashnikov,2022-12-23,2.3511786633845455,
23,Spas12,2022-12-23,0.8186894586894587,
24,Deagles,2022-12-23,0.7676194366635544,
25,MP5,2022-12-23,0.5101114163614163,
26,M79,2022-12-23,0.4997905797905798,
27,Rheinmetall,2022-12-23,0.3717460317460317,
28,Barrett,2022-12-23,0.26032828282828285,
29,Dragunov,2022-12-23,0.20264550264550263,
30,SteyrAUG,2022-12-23,0.08991341991341992,
31,Minigun,2022-12-23,0.07925925925925927,
32,RocketLauncher,2022-12-23,0.048717948717948725,
33,Kalashnikov,2022-12-24,1.8758928571428573,
34,Rheinmetall,2022-12-24,1.4,
35,MP5,2022-12-24,1.2957983193277312,
36,M79,2022-12-24,0.5625,
37,Spas12,2022-12-24,0.46875,
38,Minigun,2022-12-24,0.3970588235294118,
39,Barrett,2022-12-24,0.0,
40,Deagles,2022-12-24,0.0,
41,Dragunov,2022-12-24,0.0,
42,RocketLauncher,2022-12-24,0.0,
43,SteyrAUG,2022-12-24,0.0,
44,Kalashnikov,2022-12-25,2.191159951159951,25.40805970082931
45,Rheinmetall,2022-12-25,1.3245238095238094,13.470773406487691
46,Spas12,2022-12-25,0.958111111111111,12.84705271360033
47,M79,2022-12-25,0.4003648836543573,5.840795989260902
48,MP5,2022-12-25,0.3809313055365687,11.094120280304491
49,SteyrAUG,2022-12-25,0.35415079365079366,10.434535089871225
50,Dragunov,2022-12-25,0.30992063492063493,1.7085537918871254
51,Minigun,2022-12-25,0.04444444444444444,2.7147110696130303
52,Deagles,2022-12-25,0.03639306599832916,7.951930666178602
53,Barrett,2022-12-25,0.0,3.948513523513524
54,RocketLauncher,2022-12-25,0.0,4.580953768453769
55,Kalashnikov,2022-12-26,2.3539363414363415,27.712095143569815
56,MP5,2022-12-26,0.9627941949030302,11.91952855276216
57,Spas12,2022-12-26,0.8994604754220139,13.204378581950316
58,M79,2022-12-26,0.6995716443858858,6.810584558789323
59,Rheinmetall,2022-12-26,0.6392825011246064,13.00142923075254
60,RocketLauncher,2022-12-26,0.12514792899408284,4.1650946098061485
61,SteyrAUG,2022-12-26,0.11153846153846153,9.005274968055081
62,Barrett,2022-12-26,0.10323886639676114,3.577202565141162
63,Minigun,2022-12-26,0.07692307692307693,2.475934438352739
64,Deagles,2022-12-26,0.028106508875739646,6.704682524248111
65,Dragunov,2022-12-26,0.0,1.4237948265726044
66,Kalashnikov,2022-12-27,1.4064343749477164,27.256091977957823
67,Spas12,2022-12-27,1.0366684319762771,13.899966740108855
68,SteyrAUG,2022-12-27,0.5966873546652054,9.204917538279162
69,M79,2022-12-27,0.5460902305241927,7.197737056865576
70,MP5,2022-12-27,0.5018652383457445,11.466685076818903
71,Deagles,2022-12-27,0.4560164416296492,6.882625970331624
72,Rheinmetall,2022-12-27,0.44100326739353557,12.242445598721037
73,Dragunov,2022-12-27,0.28646845816657135,1.9338743383229597
74,Barrett,2022-12-27,0.21614946897965767,3.604515819741384
75,Minigun,2022-12-27,0.15143074954395708,2.499383171117654
76,RocketLauncher,2022-12-27,0.09703504043126683,3.811756711735023
77,Spas12,2022-12-28,1.7093215457573039,15.965259521405143
78,Kalashnikov,2022-12-28,1.5397763760653034,28.687556114871786
79,MP5,2022-12-28,0.6790289088276704,11.920046133342277
80,Rheinmetall,2022-12-28,0.5968086075785037,11.413508519916364
81,SteyrAUG,2022-12-28,0.4151928953399541,6.2848096849480175
82,Deagles,2022-12-28,0.24842058955836044,6.957794476780537
83,M79,2022-12-28,0.21882695263113222,7.718753610749224
84,RocketLauncher,2022-12-28,0.20324283559577677,4.295668225058301
85,Dragunov,2022-12-28,0.18813025210084036,2.3818035099916273
86,Minigun,2022-12-28,0.1396451587628058,2.6618036171515453
87,Barrett,2022-12-28,0.06160587778234838,1.712996585785175
88,Kalashnikov,2022-12-29,1.6651138844661113,32.19666165234064
89,Spas12,2022-12-29,1.0217067120913275,16.68109750286812
90,MP5,2022-12-29,0.8588385935551927,12.501955239100065
91,Deagles,2022-12-29,0.7575605021758869,5.592707065137004
92,SteyrAUG,2022-12-29,0.362741636059688,4.699755731233607
93,RocketLauncher,2022-12-29,0.24250194250194249,1.7427152256767298
94,M79,2022-12-29,0.2268002296848451,7.5933771979047
95,Minigun,2022-12-29,0.1866923925747455,2.597052788970345
96,Rheinmetall,2022-12-29,0.17478632478632478,11.848244914474188
97,Dragunov,2022-12-29,0.15355015355015356,2.7637203459900954
98,Barrett,2022-12-29,0.09329737214352599,1.7827123363044968
99,Kalashnikov,2022-12-30,1.8363014823154142,30.970763602176042
100,Rheinmetall,2022-12-30,0.9614473684210527,13.25229571608138
101,Spas12,2022-12-30,0.679264705882353,16.349133805708345
102,Dragunov,2022-12-30,0.6445098039215685,3.815778206171205
103,Barrett,2022-12-30,0.46418894830659524,2.2680948731576214
104,MP5,2022-12-30,0.43277777777777776,12.31782752818664
105,Deagles,2022-12-30,0.40942982456140353,4.739874655369978
