,mapName,date,pick_percentage
124,ctf_limbo,2023-01-05,2.2222222222222223
125,ctf_newbia,2023-01-05,0.0
126,ctf_rotten,2023-01-05,8.88888888888889
127,ctf_seawell,2023-01-05,0.0
128,ctf_snakebite,2023-01-05,2.2222222222222223
129,ctf_steel,2023-01-05,6.666666666666667
130,ctf_tyrus,2023-01-05,4.444444444444445
131,ctf_voland,2023-01-05,0.0
132,ctf_wretch,2023-01-05,13.333333333333334
133,ctf_x,2023-01-05,11.11111111111111
134,dm_arena,2023-01-05,0.0
135,ctf_hive,2023-01-06,0.0
136,ctf_hormone,2023-01-06,2.0833333333333335
137,ctf_huracan,2023-01-06,0.0
138,ctf_lanubya,2023-01-06,0.0
139,ctf_limbo,2023-01-06,2.0833333333333335
140,ctf_newbia,2023-01-06,0.0
141,ctf_rotten,2023-01-06,10.416666666666666
142,ctf_seawell,2023-01-06,0.0
143,ctf_snakebite,2023-01-06,0.0
144,ctf_steel,2023-01-06,6.25
145,ctf_tyrus,2023-01-06,4.166666666666667
146,ctf_voland,2023-01-06,2.0833333333333335
147,ctf_wretch,2023-01-06,8.333333333333334
148,ctf_x,2023-01-06,8.333333333333334
149,dm_arena,2023-01-06,0.0
150,ctf_hive,2023-01-07,0.0
151,ctf_hormone,2023-01-07,0.0
152,ctf_huracan,2023-01-07,0.0
153,ctf_lanubya,2023-01-07,0.0
154,ctf_limbo,2023-01-07,0.0
155,ctf_newbia,2023-01-07,0.0
156,ctf_rotten,2023-01-07,13.513513513513514
157,ctf_seawell,2023-01-07,0.0
158,ctf_snakebite,2023-01-07,2.7027027027027026
159,ctf_steel,2023-01-07,2.7027027027027026
160,ctf_tyrus,2023-01-07,5.405405405405405
161,ctf_voland,2023-01-07,2.7027027027027026
162,ctf_wretch,2023-01-07,8.108108108108109
163,ctf_x,2023-01-07,10.81081081081081
164,dm_arena,2023-01-07,0.0
165,ctf_hive,2023-01-08,0.0
166,ctf_hormone,2023-01-08,0.0
167,ctf_huracan,2023-01-08,0.0
168,ctf_lanubya,2023-01-08,0.0
169,ctf_limbo,2023-01-08,0.0
170,ctf_newbia,2023-01-08,0.0
171,ctf_rotten,2023-01-08,13.157894736842104
172,ctf_seawell,2023-01-08,0.0
173,ctf_snakebite,2023-01-08,2.6315789473684212
174,ctf_steel,2023-01-08,0.0
175,ctf_tyrus,2023-01-08,7.894736842105263
176,ctf_voland,2023-01-08,0.0
177,ctf_wretch,2023-01-08,7.894736842105263
178,ctf_x,2023-01-08,5.2631578947368425
179,dm_arena,2023-01-08,0.0
180,ctf_hive,2023-01-09,0.0
181,ctf_hormone,2023-01-09,0.0
182,ctf_huracan,2023-01-09,0.0
183,ctf_lanubya,2023-01-09,0.0
184,ctf_limbo,2023-01-09,2.857142857142857
185,ctf_newbia,2023-01-09,0.0
186,ctf_rotten,2023-01-09,17.142857142857142
187,ctf_seawell,2023-01-09,0.0
188,ctf_snakebite,2023-01-09,2.857142857142857
189,ctf_steel,2023-01-09,8.571428571428571
190,ctf_tyrus,2023-01-09,0.0
191,ctf_voland,2023-01-09,5.714285714285714
192,ctf_wretch,2023-01-09,2.857142857142857
193,ctf_x,2023-01-09,8.571428571428571
194,dm_arena,2023-01-09,0.0
195,ctf_hive,2023-01-10,0.0
196,ctf_hormone,2023-01-10,3.7037037037037037
197,ctf_huracan,2023-01-10,0.0
198,ctf_lanubya,2023-01-10,0.0
199,ctf_limbo,2023-01-10,3.7037037037037037
200,ctf_newbia,2023-01-10,0.0
