,weaponName,date,kills_percentage,kills_percentage_rolling_average
51,Chainsaw,2024-08-22,0.0,0.0016228497241155468
52,Deagles,2024-07-27,0.5804311774461028,
53,Deagles,2024-07-28,8.06159420289855,
54,Deagles,2024-07-29,3.159340659340659,
55,Deagles,2024-07-30,3.321256038647343,
56,Deagles,2024-07-31,9.269419578400232,
57,Deagles,2024-08-01,5.176211453744493,
58,Deagles,2024-08-03,12.803103782735208,
59,Deagles,2024-08-04,3.8496376811594204,
60,Deagles,2024-08-05,4.178163184864013,
61,Deagles,2024-08-06,5.489335006273525,
62,Deagles,2024-08-07,4.837490551776266,
63,Deagles,2024-08-08,2.517091361093847,
64,Deagles,2024-08-09,1.109835438193647,
65,Deagles,2024-08-10,5.375892482150357,
66,Deagles,2024-08-11,1.9852941176470589,4.780939781091381
67,Deagles,2024-08-12,6.91131498470948,4.914088231317513
68,Deagles,2024-08-13,3.346915017462165,4.821901571678963
69,Deagles,2024-08-14,1.509433962264151,4.63787559337814
70,Deagles,2024-08-15,8.179162609542356,4.824259120544678
71,Deagles,2024-08-16,6.490015360983103,4.907546932566599
72,Deagles,2024-08-17,6.443298969072165,5.200690322147902
73,Deagles,2024-08-18,3.246205733558179,4.959920898680884
74,Deagles,2024-08-19,3.5770440251572326,4.980806066971711
75,Deagles,2024-08-20,4.955401387512389,5.062513334414964
76,Deagles,2024-08-21,10.26936026936027,5.112510368962966
77,Deagles,2024-08-22,4.916943521594685,5.099546972355475
78,Dragunov,2024-07-27,0.0,
79,Dragunov,2024-07-28,6.7481884057971016,
80,Dragunov,2024-07-29,3.021978021978022,
81,Dragunov,2024-07-30,0.0,
82,Dragunov,2024-07-31,0.028876696505919723,
83,Dragunov,2024-08-01,0.0,
84,Dragunov,2024-08-03,7.371483996120271,
85,Dragunov,2024-08-04,5.7518115942028984,
86,Dragunov,2024-08-05,0.6700827749310209,
87,Dragunov,2024-08-06,0.0,
88,Dragunov,2024-08-07,0.9070294784580499,
89,Dragunov,2024-08-08,0.839030453697949,
90,Dragunov,2024-08-09,0.574052812858783,
91,Dragunov,2024-08-10,1.133977320453591,
92,Dragunov,2024-08-11,1.7647058823529411,1.9207478291571032
93,Dragunov,2024-08-12,1.7737003058103975,1.911557358947934
94,Dragunov,2024-08-13,0.3492433061699651,1.819656532313936
95,Dragunov,2024-08-14,0.0,1.7185645027409395
96,Dragunov,2024-08-15,0.0,1.6281137394387848
97,Dragunov,2024-08-16,4.800307219662058,1.7867234134499483
98,Dragunov,2024-08-17,5.154639175257732,2.044455372212835
99,Dragunov,2024-08-18,0.0,1.70704595192298
100,Dragunov,2024-08-19,0.31446540880503143,1.5716703212643304
101,Dragunov,2024-08-20,2.923686818632309,1.7178546621959458
102,Dragunov,2024-08-21,4.461279461279461,1.939474800434623
103,Dragunov,2024-08-22,0.0,1.939474800434623
104,Kalashnikov,2024-07-27,8.955223880597014,
105,Kalashnikov,2024-07-28,6.023550724637682,
106,Kalashnikov,2024-07-29,12.774725274725276,
107,Kalashnikov,2024-07-30,8.21256038647343,
108,Kalashnikov,2024-07-31,10.568870921166619,
109,Kalashnikov,2024-08-01,9.526431718061675,
110,Kalashnikov,2024-08-03,6.159068865179438,
111,Kalashnikov,2024-08-04,3.351449275362319,
112,Kalashnikov,2024-08-05,10.64249113125739,
113,Kalashnikov,2024-08-06,7.9673776662484315,
114,Kalashnikov,2024-08-07,5.177626606198035,
115,Kalashnikov,2024-08-08,10.969546302050963,
116,Kalashnikov,2024-08-09,5.817068503635668,
117,Kalashnikov,2024-08-10,9.071818563628728,
118,Kalashnikov,2024-08-11,6.764705882352941,8.132167713438374
119,Kalashnikov,2024-08-12,10.030581039755353,8.250818546333186
120,Kalashnikov,2024-08-13,13.067520372526193,8.53415394787395
121,Kalashnikov,2024-08-14,13.660377358490566,8.818944137352652
122,Kalashnikov,2024-08-15,8.95813047711782,8.826269734182397
123,Kalashnikov,2024-08-16,12.288786482334869,8.99939557159002
124,Kalashnikov,2024-08-17,5.541237113402062,8.828696233230273
125,Kalashnikov,2024-08-18,7.251264755480607,8.89008193477242
126,Kalashnikov,2024-08-19,3.341194968553459,8.418405419463827
127,Kalashnikov,2024-08-20,2.8741328047571852,8.151484040378016
128,Kalashnikov,2024-08-21,2.4691358024691357,7.746497284443142
129,Kalashnikov,2024-08-22,8.23920265780731,7.682135831430424
130,Knife,2024-07-27,10.613598673300165,
131,Knife,2024-07-28,14.221014492753623,
132,Knife,2024-07-29,13.461538461538462,
133,Knife,2024-07-30,11.594202898550725,
134,Knife,2024-07-31,11.204158244296853,
135,Knife,2024-08-01,14.482378854625551,
136,Knife,2024-08-03,12.463627546071775,
137,Knife,2024-08-04,7.427536231884058,
138,Knife,2024-08-05,8.316909735908553,
139,Knife,2024-08-06,6.210790464240904,
140,Knife,2024-08-07,4.535147392290249,
141,Knife,2024-08-08,5.935363579863269,
142,Knife,2024-08-09,7.194795254496747,
143,Knife,2024-08-10,4.619907601847963,
144,Knife,2024-08-11,7.720588235294118,9.333437177797533
145,Knife,2024-08-12,7.767584097859327,9.235571360301396
146,Knife,2024-08-13,7.6833527357392315,9.144264382385975
147,Knife,2024-08-14,10.943396226415095,9.244216151498703
148,Knife,2024-08-15,11.619604024667316,9.369236565876
149,Knife,2024-08-16,10.291858678955453,9.415367671529973
150,Knife,2024-08-17,3.7371134020618557,9.071543407968056
151,Knife,2024-08-18,9.190556492411467,8.820020507950948
152,Knife,2024-08-19,9.5125786163522,8.622572515691635
153,Knife,2024-08-20,9.910802775024777,8.53840250951534
154,Knife,2024-08-21,8.221099887766554,8.389249591688824
155,Knife,2024-08-22,8.305647840531561,8.080413040984123
156,M79,2024-07-27,6.301824212271973,
157,M79,2024-07-28,3.7590579710144927,
158,M79,2024-07-29,6.181318681318682,
159,M79,2024-07-30,5.193236714975845,
160,M79,2024-07-31,1.2416979497545482,
161,M79,2024-08-01,1.8171806167400881,
162,M79,2024-08-03,1.6973811833171677,
163,M79,2024-08-04,3.6684782608695654,
164,M79,2024-08-05,0.43358297201419,
165,M79,2024-08-06,0.3136762860727729,
166,M79,2024-08-07,0.7180650037792895,
167,M79,2024-08-08,0.5593536357986327,
168,M79,2024-08-09,0.5357826253348641,
169,M79,2024-08-10,0.23099538009239814,
170,M79,2024-08-11,0.8088235294117647,2.230697001517752
171,M79,2024-08-12,0.9785932721712538,2.1524405184335955
172,M79,2024-08-13,1.7171129220023282,2.126833012761168
173,M79,2024-08-14,7.320754716981132,2.415384218551166
174,M79,2024-08-15,10.288867250892567,2.829778062358608
175,M79,2024-08-16,4.070660522273426,2.891822185354349
176,M79,2024-08-17,0.25773195876288657,2.5896175726788946
177,M79,2024-08-18,0.5480607082630692,2.429067709541324
178,M79,2024-08-19,0.589622641509434,2.149482907550861
179,M79,2024-08-20,0.9415262636273538,1.9368973849834366
180,M79,2024-08-21,1.3187429854096522,1.940749636766192
181,M79,2024-08-22,9.235880398671096,2.311684625862742
182,MP5,2024-07-27,8.7893864013267,
183,MP5,2024-07-28,7.1105072463768115,
184,MP5,2024-07-29,10.714285714285714,
185,MP5,2024-07-30,8.21256038647343,
186,MP5,2024-07-31,8.518625469246318,
187,MP5,2024-08-01,13.656387665198238,
188,MP5,2024-08-03,13.579049466537342,
189,MP5,2024-08-04,19.565217391304348,
190,MP5,2024-08-05,13.87465510445408,
191,MP5,2024-08-06,18.224592220828104,
192,MP5,2024-08-07,12.698412698412698,
193,MP5,2024-08-08,15.226848974518335,
194,MP5,2024-08-09,10.1415996938385,
195,MP5,2024-08-10,16.295674086518268,
196,MP5,2024-08-11,23.16176470588235,13.317971148346748
197,MP5,2024-08-12,22.262996941896024,13.877035260443579
198,MP5,2024-08-13,17.229336437718278,14.074229447342091
199,MP5,2024-08-14,21.735849056603772,14.499874981189963
200,MP5,2024-08-15,17.461863031483286,14.655769089100138
201,MP5,2024-08-16,15.629800307219663,14.704470650006112
202,MP5,2024-08-17,6.701030927835052,14.600052876331532
203,MP5,2024-08-18,18.128161888701516,15.150935608447767
204,MP5,2024-08-19,27.67295597484277,15.998869121475618
205,MP5,2024-08-20,11.595639246778989,16.168023064490896
206,MP5,2024-08-21,16.358024691358025,16.559993025596484
207,MP5,2024-08-22,15.681063122923588,16.66122679848275
208,Makarov,2024-07-27,5.555555555555555,
209,Makarov,2024-07-28,0.5434782608695652,
210,Makarov,2024-07-29,4.258241758241758,
211,Makarov,2024-07-30,4.3478260869565215,
212,Makarov,2024-07-31,3.349696794686688,
213,Makarov,2024-08-01,0.3854625550660793,
214,Makarov,2024-08-03,2.2308438409311346,
215,Makarov,2024-08-04,0.9057971014492754,
216,Makarov,2024-08-05,3.4292471422940483,
217,Makarov,2024-08-06,3.0112923462986196,
218,Makarov,2024-08-07,6.764928193499622,
219,Makarov,2024-08-08,5.065257924176507,
220,Makarov,2024-08-09,2.908534251817834,
221,Makarov,2024-08-10,4.97690046199076,
222,Makarov,2024-08-11,1.6176470588235294,3.2900472888438332
223,Makarov,2024-08-12,1.7737003058103975,3.1952756024042435
224,Makarov,2024-08-13,3.637951105937136,3.2213153379061783
225,Makarov,2024-08-14,2.641509433962264,3.1891038987981832
226,Makarov,2024-08-15,1.7202207075624798,3.1117942571541986
227,Makarov,2024-08-16,3.763440860215054,3.1443765873072413
228,Makarov,2024-08-17,5.412371134020619,3.1372173662304945
229,Makarov,2024-08-18,5.564924114671164,3.3882896589205744
230,Makarov,2024-08-19,4.677672955974843,3.4092612188072287
231,Makarov,2024-08-20,4.558969276511397,3.4198183782849725
232,Makarov,2024-08-21,4.012345679012346,3.4529508225012555
233,Makarov,2024-08-22,6.445182724252492,3.755936830960576
234,Melee,2024-07-27,1.5754560530679933,
235,Melee,2024-07-28,0.8605072463768116,
236,Melee,2024-07-29,1.2362637362637363,
237,Melee,2024-07-30,1.570048309178744,
238,Melee,2024-07-31,1.2416979497545482,
239,Melee,2024-08-01,1.486784140969163,
240,Melee,2024-08-03,0.7759456838021338,
241,Melee,2024-08-04,0.8152173913043478,
242,Melee,2024-08-05,0.9065825778478518,
243,Melee,2024-08-06,1.0037641154328734,
244,Melee,2024-08-07,0.9448223733938019,
245,Melee,2024-08-08,1.27408328154133,
246,Melee,2024-08-09,0.9950248756218906,
247,Melee,2024-08-10,0.5249895002099958,
248,Melee,2024-08-11,0.6617647058823529,1.0581967960431717
249,Melee,2024-08-12,0.6116207951070336,1.030285795984663
250,Melee,2024-08-13,0.5529685681024447,1.0022083119915914
251,Melee,2024-08-14,0.5283018867924528,0.9758801772583059
252,Melee,2024-08-15,0.6815968841285297,0.9603915828830544
253,Melee,2024-08-16,0.42242703533026116,0.9334933555054148
254,Melee,2024-08-17,1.675257731958763,0.9384834394499533
255,Melee,2024-08-18,0.463743676222597,0.9186452609422426
256,Melee,2024-08-19,0.39308176100628933,0.8764861621793703
257,Melee,2024-08-20,0.5450941526263627,0.8252384543517511
258,Melee,2024-08-21,0.39281705948372614,0.78279440983821
259,Melee,2024-08-22,0.9966777408637874,0.7582890898329413
260,Minigun,2024-07-27,0.0,
261,Minigun,2024-07-28,0.0,
262,Minigun,2024-07-29,0.0,
263,Minigun,2024-07-30,0.12077294685990338,
264,Minigun,2024-07-31,0.028876696505919723,
265,Minigun,2024-08-01,0.0,
266,Minigun,2024-08-03,0.0,
267,Minigun,2024-08-04,0.0,
268,Minigun,2024-08-05,0.07883326763894363,
269,Minigun,2024-08-06,0.09410288582183186,
270,Minigun,2024-08-07,0.0,
271,Minigun,2024-08-08,0.0,
272,Minigun,2024-08-09,0.0,
273,Minigun,2024-08-10,0.0,
274,Minigun,2024-08-11,0.0,0.021505719788439907
275,Minigun,2024-08-12,0.24464831804281345,0.03545213217933825
276,Minigun,2024-08-13,0.0,0.033366712639377176
277,Minigun,2024-08-14,0.3018867924528302,0.048284494851235676
278,Minigun,2024-08-15,0.09737098344693282,0.05086799425100921
279,Minigun,2024-08-16,0.0,0.048324594538458755
280,Minigun,2024-08-17,0.6443298969072165,0.08054108938381958
281,Minigun,2024-08-18,0.0,0.08054108938381958
282,Minigun,2024-08-19,0.31446540880503143,0.09626435982407115
283,Minigun,2024-08-20,0.29732408325074333,0.10509191664361314
284,Minigun,2024-08-21,0.0,0.10364808181831717
285,Minigun,2024-08-22,0.0,0.10364808181831717
286,N/A,2024-07-27,3.5655058043117744,
287,N/A,2024-07-28,2.3550724637681157,
288,N/A,2024-07-29,1.7857142857142858,
289,N/A,2024-07-30,1.8115942028985508,
290,N/A,2024-07-31,1.9347386658966215,
291,N/A,2024-08-01,3.303964757709251,
292,N/A,2024-08-03,2.133850630455868,
293,N/A,2024-08-04,3.125,
294,N/A,2024-08-05,2.7591643673630273,
295,N/A,2024-08-06,2.697616060225847,
296,N/A,2024-08-07,2.7210884353741496,
297,N/A,2024-08-08,2.8589185829707895,
298,N/A,2024-08-09,2.5641025641025643,
299,N/A,2024-08-10,1.9739605207895843,
300,N/A,2024-08-11,1.9852941176470589,2.505039030615166
301,N/A,2024-08-12,2.140672782874618,2.4822661401313817
302,N/A,2024-08-13,2.561117578579744,2.4869044600401087
303,N/A,2024-08-14,1.2830188679245282,2.420021927144799
304,N/A,2024-08-15,1.7202207075624798,2.383190284008887
305,N/A,2024-08-16,1.5745007680491552,2.3427558082109003
306,N/A,2024-08-17,3.350515463917526,2.3320062911911883
307,N/A,2024-08-18,1.897133220910624,2.3091093290483133
308,N/A,2024-08-19,1.4937106918238994,2.294509149353794
309,N/A,2024-08-20,1.9326065411298314,2.3005597662653585
310,N/A,2024-08-21,2.216610549943883,2.3146533604677213
311,N/A,2024-08-22,1.2624584717607974,2.212578046170299
312,RGD5,2024-07-27,11.85737976782753,
313,RGD5,2024-07-28,12.318840579710145,
314,RGD5,2024-07-29,11.126373626373626,
315,RGD5,2024-07-30,10.990338164251208,
316,RGD5,2024-07-31,10.655501010684377,
317,RGD5,2024-08-01,12.830396475770925,
318,RGD5,2024-08-03,12.269641125121241,
319,RGD5,2024-08-04,12.454710144927537,
320,RGD5,2024-08-05,9.617658651951123,
321,RGD5,2024-08-06,11.57465495608532,
322,RGD5,2024-08-07,11.602418745275887,
323,RGD5,2024-08-08,11.932877563704164,
324,RGD5,2024-08-09,12.51435132032147,
325,RGD5,2024-08-10,11.465770684586309,
326,RGD5,2024-08-11,13.602941176470589,11.787590266204097
327,RGD5,2024-08-12,11.98776758409786,11.800101348572458
328,RGD5,2024-08-13,12.747380675203726,11.855823661903708
329,RGD5,2024-08-14,13.358490566037736,11.939305156577822
330,RGD5,2024-08-15,12.723141837065887,11.98055971870877
331,RGD5,2024-08-16,11.52073732718894,11.957568599132781
332,RGD5,2024-08-17,11.082474226804123,11.91882332208161
333,RGD5,2024-08-18,12.183811129848229,11.912071849588513
334,RGD5,2024-08-19,11.871069182389936,11.94930662738933
335,RGD5,2024-08-20,11.74430128840436,11.987004783596987
336,RGD5,2024-08-21,11.7003367003367,12.039246568079603
337,RGD5,2024-08-22,10.69767441860465,11.932610465221291
338,RPG,2024-07-27,3.2338308457711444,
339,RPG,2024-07-28,3.079710144927536,
340,RPG,2024-07-29,3.021978021978022,
341,RPG,2024-07-30,1.9927536231884058,
342,RPG,2024-07-31,2.7432861680623737,
343,RPG,2024-08-01,1.8722466960352422,
344,RPG,2024-08-03,0.6789524733268671,
345,RPG,2024-08-04,2.5815217391304346,
346,RPG,2024-08-05,2.0496649586125346,
347,RPG,2024-08-06,2.8544542032622333,
348,RPG,2024-08-07,2.6077097505668934,
349,RPG,2024-08-08,2.517091361093847,
350,RPG,2024-08-09,1.722158438576349,
351,RPG,2024-08-10,2.6039479210415792,
352,RPG,2024-08-11,1.838235294117647,2.3598361093127407
353,RPG,2024-08-12,2.2629969418960245,2.353783661349196
354,RPG,2024-08-13,2.619324796274738,2.3694037281095217
355,RPG,2024-08-14,1.509433962264151,2.3216276300070016
356,RPG,2024-08-15,1.8175916910094125,2.295099422691339
357,RPG,2024-08-16,1.8433179723502304,2.2725103501742834
358,RPG,2024-08-17,3.9948453608247423,2.3105610759269632
359,RPG,2024-08-18,2.360876897133221,2.2746194135372475
360,RPG,2024-08-19,2.6336477987421385,2.255202902375453
361,RPG,2024-08-20,1.6848364717542121,2.2398070448037437
362,RPG,2024-08-21,2.272727272727273,2.2162791000369886
363,RPG,2024-08-22,4.053156146179402,2.3253245725441967
364,Rheinmetall,2024-07-27,0.33167495854063017,
365,Rheinmetall,2024-07-28,0.9510869565217391,
366,Rheinmetall,2024-07-29,1.2362637362637363,
367,Rheinmetall,2024-07-30,2.8381642512077296,
368,Rheinmetall,2024-07-31,0.5486572336124748,
369,Rheinmetall,2024-08-01,2.037444933920705,
370,Rheinmetall,2024-08-03,2.764306498545102,
371,Rheinmetall,2024-08-04,3.4420289855072466,
372,Rheinmetall,2024-08-05,0.9854158454867954,
373,Rheinmetall,2024-08-06,2.823086574654956,
374,Rheinmetall,2024-08-07,2.1919879062736207,
375,Rheinmetall,2024-08-08,2.0820385332504663,
376,Rheinmetall,2024-08-09,0.34443168771526983,
377,Rheinmetall,2024-08-10,1.8479630407391852,
378,Rheinmetall,2024-08-11,2.2058823529411766,1.7753622330120555
379,Rheinmetall,2024-08-12,2.4464831804281344,1.8173072922255604
380,Rheinmetall,2024-08-13,2.0663562281722934,1.8319572296341917
381,Rheinmetall,2024-08-14,0.37735849056603776,1.7511461885748498
382,Rheinmetall,2024-08-15,2.9860434923726062,1.816140783511574
383,Rheinmetall,2024-08-16,0.9984639016897081,1.7752569394204805
384,Rheinmetall,2024-08-17,2.1907216494845363,1.8682092739676759
385,Rheinmetall,2024-08-18,7.040472175379427,2.1726785349105606
386,Rheinmetall,2024-08-19,5.4245283018867925,2.3820917631917133
387,Rheinmetall,2024-08-20,2.0317145688800795,2.3417692790753306
388,Rheinmetall,2024-08-21,6.341189674523008,2.631395901120857
389,Rheinmetall,2024-08-22,6.976744186046512,2.878360863727148
390,RocketLauncher,2024-07-27,17.081260364842453,
391,RocketLauncher,2024-07-28,12.318840579710145,
392,RocketLauncher,2024-07-29,7.554945054945055,
393,RocketLauncher,2024-07-30,5.736714975845411,
394,RocketLauncher,2024-07-31,12.53248628356916,
395,RocketLauncher,2024-08-01,14.482378854625551,
396,RocketLauncher,2024-08-03,6.159068865179438,
397,RocketLauncher,2024-08-04,19.02173913043478,
398,RocketLauncher,2024-08-05,15.490737091052424,
399,RocketLauncher,2024-08-06,11.700125470514429,
400,RocketLauncher,2024-08-07,12.736205593348451,
401,RocketLauncher,2024-08-08,11.280298321939092,
402,RocketLauncher,2024-08-09,12.476081132797551,
403,RocketLauncher,2024-08-10,10.793784124317513,
404,RocketLauncher,2024-08-11,6.617647058823529,11.732154193463
405,RocketLauncher,2024-08-12,8.685015290519878,11.541708012029053
406,RocketLauncher,2024-08-13,10.564610011641443,11.484231659065077
407,RocketLauncher,2024-08-14,2.490566037735849,10.984583568991232
408,RocketLauncher,2024-08-15,1.6877637130801688,10.495277260785386
409,RocketLauncher,2024-08-16,3.763440860215054,10.15868544075687
410,RocketLauncher,2024-08-17,14.304123711340207,10.019828608081756
411,RocketLauncher,2024-08-18,8.72681281618887,9.840227219905692
412,RocketLauncher,2024-08-19,4.952830188679245,9.710121476592402
413,RocketLauncher,2024-08-20,6.937561942517344,9.770163824925998
414,RocketLauncher,2024-08-21,9.595959595959595,9.62333749054552
415,RocketLauncher,2024-08-22,0.8637873754152824,8.942407916585008
416,Spas12,2024-07-27,9.535655058043117,
417,Spas12,2024-07-28,13.405797101449275,
418,Spas12,2024-07-29,8.791208791208792,
419,Spas12,2024-07-30,16.908212560386474,
420,Spas12,2024-07-31,15.68004620271441,
421,Spas12,2024-08-01,17.180616740088105,
422,Spas12,2024-08-03,12.657613967022309,
423,Spas12,2024-08-04,6.521739130434782,
424,Spas12,2024-08-05,16.47615293653922,
425,Spas12,2024-08-06,15.7465495608532,
426,Spas12,2024-08-07,16.93121693121693,
427,Spas12,2024-08-08,18.272218769422,
428,Spas12,2024-08-09,32.4531190202832,
429,Spas12,2024-08-10,16.21167576648467,
430,Spas12,2024-08-11,13.75,15.368121502409766
431,Spas12,2024-08-12,10.214067278287462,15.045993113402123
432,Spas12,2024-08-13,5.325960419091968,14.474226484325055
433,Spas12,2024-08-14,10.339622641509434,14.244526270835296
434,Spas12,2024-08-15,9.02304446608244,13.969711439006199
435,Spas12,2024-08-16,10.407066052227343,13.791579169667255
436,Spas12,2024-08-17,5.412371134020619,13.585414973466133
437,Spas12,2024-08-18,9.612141652613827,13.395732201024362
438,Spas12,2024-08-19,10.731132075471699,13.492728365237506
439,Spas12,2024-08-20,15.956392467789891,13.445137360607678
440,Spas12,2024-08-21,10.409652076318743,13.181617654287894
441,Spas12,2024-08-22,11.096345514950166,12.877404093030995
442,SteyrAUG,2024-07-27,2.0729684908789388,
443,SteyrAUG,2024-07-28,6.159420289855072,
444,SteyrAUG,2024-07-29,1.098901098901099,
445,SteyrAUG,2024-07-30,9.420289855072463,
446,SteyrAUG,2024-07-31,4.042737510828761,
447,SteyrAUG,2024-08-01,1.7621145374449338,
448,SteyrAUG,2024-08-03,4.31619786614937,
449,SteyrAUG,2024-08-04,6.657608695652174,
450,SteyrAUG,2024-08-05,4.375246353961372,
451,SteyrAUG,2024-08-06,5.3324968632371395,
452,SteyrAUG,2024-08-07,7.067271352985639,
453,SteyrAUG,2024-08-08,3.387197016780609,
454,SteyrAUG,2024-08-09,2.908534251817834,
455,SteyrAUG,2024-08-10,5.333893322133557,
456,SteyrAUG,2024-08-11,14.779411764705882,5.2476192846936565
457,SteyrAUG,2024-08-12,9.357798165137615,5.504505464721404
458,SteyrAUG,2024-08-13,14.28987194412107,6.021291728215502
459,SteyrAUG,2024-08-14,7.9245283018867925,6.127027093419462
460,SteyrAUG,2024-08-15,6.361570918532943,6.13937150526754
461,SteyrAUG,2024-08-16,8.218125960061444,6.243309228007236
462,SteyrAUG,2024-08-17,12.371134020618557,6.758217504494216
463,SteyrAUG,2024-08-18,5.733558178752108,6.736924398939069
464,SteyrAUG,2024-08-19,5.385220125786163,6.951240350283321
465,SteyrAUG,2024-08-20,15.857284440039644,7.27309007953168
466,SteyrAUG,2024-08-21,4.797979797979798,7.310852193889232
467,SteyrAUG,2024-08-22,4.51827242524917,7.4486600882794445
