,weapon,date,usage,usage percentage
0,Chainsaw,2024-07-29,0.0,
1,Chainsaw,2024-07-30,0.510204081632653,
2,Chainsaw,2024-07-31,0.0,
3,Chainsaw,2024-08-01,0.0,0.12755102040816324
4,Chainsaw,2024-08-03,0.0,0.10204081632653059
5,Chainsaw,2024-08-04,0.0,0.08503401360544216
6,Chainsaw,2024-08-05,0.0,0.08503401360544216
7,Chainsaw,2024-08-06,0.0,0.0
8,Chainsaw,2024-08-07,0.0,0.0
9,Chainsaw,2024-08-08,0.0,0.0
10,Chainsaw,2024-08-09,0.0,0.0
11,Chainsaw,2024-08-10,0.0,0.0
12,Chainsaw,2024-08-11,0.0,0.0
13,Chainsaw,2024-08-12,0.0,0.0
14,Chainsaw,2024-08-13,0.0,0.0
15,Chainsaw,2024-08-14,0.0,0.0
16,Chainsaw,2024-08-15,0.20080321285140565,0.028686173264486522
17,Chainsaw,2024-08-16,0.0,0.028686173264486522
18,Chainsaw,2024-08-17,0.0,0.028686173264486522
19,Chainsaw,2024-08-18,0.0,0.028686173264486522
20,Chainsaw,2024-08-19,0.0,0.028686173264486522
21,Chainsaw,2024-08-20,0.0,0.028686173264486522
22,Chainsaw,2024-08-21,0.0,0.028686173264486522
23,Chainsaw,2024-08-22,0.0,0.0
24,Knife,2024-07-29,71.42857142857143,
25,Knife,2024-07-30,70.15306122448979,
26,Knife,2024-07-31,67.18750000000001,
27,Knife,2024-08-01,80.4123711340206,72.29537594677046
28,Knife,2024-08-03,84.0,74.63630075741636
29,Knife,2024-08-04,63.716814159292035,72.81638632439565
30,Knife,2024-08-05,65.87591240875913,71.89094315442692
31,Knife,2024-08-06,58.90624999999999,70.01647461701197
32,Knife,2024-08-07,44.02035623409669,66.15528398936141
33,Knife,2024-08-08,56.1531007751938,62.11207226289027
34,Knife,2024-08-09,67.8477690288714,62.93145751517329
35,Knife,2024-08-10,46.227709190672165,57.5354159709836
36,Knife,2024-08-11,73.63013698630137,58.95160494627065
37,Knife,2024-08-12,68.9655172413793,59.392977065216385
38,Knife,2024-08-13,65.59449866903283,60.348441160792504
39,Knife,2024-08-14,79.57746478873239,65.42802809716905
40,Knife,2024-08-15,78.76506024096386,68.65830802085047
41,Knife,2024-08-16,73.08394160583941,69.40633267470305
42,Knife,2024-08-17,38.46153846153847,68.29687971339823
43,Knife,2024-08-18,65.54621848739497,67.14203421355447
44,Knife,2024-08-19,65.42635658914729,66.63643983466417
45,Knife,2024-08-20,70.20648967551622,67.29529569273323
46,Knife,2024-08-21,63.472222222222236,64.99454675466035
47,Knife,2024-08-22,55.97402597402596,61.73868471652636
48,Makarov,2024-07-29,14.880952380952383,
49,Makarov,2024-07-30,16.241496598639454,
50,Makarov,2024-07-31,12.500000000000002,
51,Makarov,2024-08-01,4.123711340206186,11.936540079949506
52,Makarov,2024-08-03,10.476190476190476,11.6444701591977
53,Makarov,2024-08-04,10.619469026548673,11.473636637089529
54,Makarov,2024-08-05,14.598540145985401,11.4265679312617
55,Makarov,2024-08-06,13.739583333333332,11.009582387044011
56,Makarov,2024-08-07,32.82442748091603,14.396986967196682
57,Makarov,2024-08-08,22.38372093023256,17.440321898867747
58,Makarov,2024-08-09,16.404199475065617,17.292304409753154
59,Makarov,2024-08-10,29.11522633744856,19.955023818504312
60,Makarov,2024-08-11,12.32876712328767,20.199209260895596
61,Makarov,2024-08-12,11.389759665621735,19.740812049415073
62,Makarov,2024-08-13,12.0452528837622,19.498764842333483
63,Makarov,2024-08-14,7.04225352112676,15.815597133792156
64,Makarov,2024-08-15,5.120481927710844,13.349420133431911
65,Makarov,2024-08-16,12.666840458811262,12.815511702538434
66,Makarov,2024-08-17,23.07692307692308,11.952896951034793
67,Makarov,2024-08-18,14.11764705882353,12.208451227539916
68,Makarov,2024-08-19,12.222222222222221,12.327374449911414
69,Makarov,2024-08-20,13.5693215339233,12.54509854279157
70,Makarov,2024-08-21,12.083333333333332,13.265252801678225
71,Makarov,2024-08-22,16.428571428571427,14.880694158944022
72,RPG,2024-07-29,13.690476190476192,
73,RPG,2024-07-30,13.095238095238095,
74,RPG,2024-07-31,20.3125,
75,RPG,2024-08-01,15.463917525773194,15.640532952871869
76,RPG,2024-08-03,5.523809523809525,13.6171882670594
77,RPG,2024-08-04,25.66371681415929,15.624943024909383
78,RPG,2024-08-05,19.525547445255473,16.59745490070593
79,RPG,2024-08-06,27.354166666666668,18.973942995944025
80,RPG,2024-08-07,23.155216284987276,19.447729043441903
81,RPG,2024-08-08,21.46317829457364,20.44760583824198
82,RPG,2024-08-09,15.748031496062994,19.776238075073554
83,RPG,2024-08-10,24.657064471879284,22.50956021051209
84,RPG,2024-08-11,14.041095890410961,20.849185792833758
85,RPG,2024-08-12,19.64472309299895,20.866210885368538
86,RPG,2024-08-13,22.36024844720497,20.15279399687401
87,RPG,2024-08-14,13.380281690140844,18.756374769038807
88,RPG,2024-08-15,15.913654618473897,17.963585672453128
89,RPG,2024-08-16,14.249217935349325,17.749469449494033
90,RPG,2024-08-17,38.46153846153847,19.72153716230249
91,RPG,2024-08-18,20.336134453781515,20.62082838564114
92,RPG,2024-08-19,22.35142118863049,21.00749954215993
93,RPG,2024-08-20,16.22418879056047,20.130919591210716
94,RPG,2024-08-21,24.44444444444444,21.711514270396943
95,RPG,2024-08-22,27.597402597402596,23.380621124529615
