,weaponName,date,kills_percentage,kills_percentage_rolling_average
181,Makarov,2023-03-24,0.6520247083047358,0.45294583940407485
182,Makarov,2023-03-25,0.24055809477988935,0.36336581751964575
183,Makarov,2023-03-26,0.32369443245576174,0.31598523363321807
184,Makarov,2023-03-27,1.634135270086246,0.510069507906651
185,Makarov,2023-03-28,3.688933200398804,1.0224429313898558
186,Makarov,2023-03-29,0.04151961801951422,0.9752236528207424
187,Makarov,2023-03-30,0.06511829824180594,0.949426231755251
188,Makarov,2023-03-31,0.41589648798521256,0.915693628852462
189,Melee,2023-03-11,1.0843373493975903,
190,Melee,2023-03-12,0.6835789153881209,
191,Melee,2023-03-13,1.0691568547841386,
192,Melee,2023-03-14,1.0348345722197931,
193,Melee,2023-03-15,1.2043861225957218,1.0152587628770728
194,Melee,2023-03-16,0.8090614886731392,0.9808925505097507
195,Melee,2023-03-17,1.0128184839373318,0.9854533981422622
196,Melee,2023-03-18,1.343408900083963,1.0224636196688868
197,Melee,2023-03-19,0.7838601901824723,1.03678951606808
198,Melee,2023-03-20,0.9414466130884042,1.018545195825832
199,Melee,2023-03-21,0.8015006821282401,0.9852117829556103
200,Melee,2023-03-22,0.9301364200082679,0.9460332540145455
201,Melee,2023-03-23,0.9213759213759214,0.9620781729720858
202,Melee,2023-03-24,0.7206588881262869,0.9203410878562223
203,Melee,2023-03-25,1.13062304546548,0.8899431086250104
204,Melee,2023-03-26,1.0142425550280536,0.922854875031522
205,Melee,2023-03-27,0.7716749886518384,0.8986017858262983
206,Melee,2023-03-28,1.296111665004985,0.9692604976658333
207,Melee,2023-03-29,0.5812746522731991,0.9194231022751093
208,Melee,2023-03-30,1.0201866724549598,0.933538923857829
209,Melee,2023-03-31,0.878003696857671,0.9560167536765982
210,Minigun,2023-03-11,0.0,
211,Minigun,2023-03-12,0.3038128512836093,
212,Minigun,2023-03-13,0.33834077683042363,
213,Minigun,2023-03-14,0.9182334936598163,
214,Minigun,2023-03-15,0.5392773683264426,0.41993289802005834
215,Minigun,2023-03-16,0.296655879180151,0.39938672821340715
216,Minigun,2023-03-17,0.25320462098433294,0.3785035700378251
