,weapon,date,usage,usage percentage
39,Chainsaw,2023-01-16,3.0042918454935625,2.4500084859645663
40,Chainsaw,2023-01-17,4.1152263374485605,2.655769802836994
41,Chainsaw,2023-01-18,6.17283950617284,2.964411778145636
42,Chainsaw,2023-01-19,2.8571428571428568,3.086888486220171
43,Chainsaw,2023-01-20,15.63706563706564,3.868741768073453
44,Chainsaw,2023-01-21,19.219001610305963,4.82969184858875
45,Chainsaw,2023-01-22,14.823295171727224,5.570856607175112
46,Chainsaw,2023-01-23,1.400862068965517,5.509320763254967
47,Chainsaw,2023-01-24,2.2446689113355784,5.353861151258805
48,Chainsaw,2023-01-25,8.02721088435374,5.675576600957651
49,Chainsaw,2023-01-26,4.009433962264151,5.8665020277321345
50,Chainsaw,2023-01-27,11.458333333333332,6.337146322195327
51,Chainsaw,2023-01-28,11.503477795612628,6.8105262172245
52,Chainsaw,2023-01-29,24.42244224422442,7.973499657425663
53,Chainsaw,2023-01-30,15.151515151515152,8.64295770393289
54,Chainsaw,2023-01-31,9.178743961352657,9.080040749711587
55,Chainsaw,2023-02-01,4.3355855855855845,9.189808784606525
56,Chainsaw,2023-02-02,11.268343815513628,9.468996327945012
57,Chainsaw,2023-02-03,22.518939393939394,10.262071638877465
58,Chainsaw,2023-02-04,24.963126843657815,10.818148196876264
59,Chainsaw,2023-02-05,5.6833791208791204,10.571186954185208
60,Chainsaw,2023-02-06,7.407407407407409,10.780859123800152
61,Chainsaw,2023-02-07,7.143845089903182,10.92507906439323
62,Chainsaw,2023-02-08,8.643122676579925,11.042711596317377
63,Chainsaw,2023-02-09,12.788259958071276,11.515621934456826
64,Chainsaw,2023-02-10,10.824175824175825,11.286436705271596
65,Chainsaw,2023-02-11,4.626436781609195,10.591552665809846
66,Chainsaw,2023-02-12,7.335329341317367,10.234982864361758
67,Chainsaw,2023-02-13,6.382978723404255,10.472226514573126
68,Chainsaw,2023-02-14,0.0,10.365337518795242
69,Chainsaw,2023-02-15,3.298800436205016,10.140175116502444
70,Chainsaw,2023-02-16,4.574755666458723,10.167095197654568
71,Chainsaw,2023-02-17,8.75,10.038126943686313
72,Chainsaw,2023-02-18,0.9090909090909091,9.53363233004242
73,Chainsaw,2023-02-19,0.0,8.370658889841259
74,Chainsaw,2023-02-20,10.666666666666666,8.157094676277044
75,Knife,2022-12-06,70.99236641221376,
76,Knife,2022-12-08,42.18749999999999,
77,Knife,2022-12-09,74.07407407407408,
78,Knife,2022-12-10,68.10344827586206,
79,Knife,2022-12-11,58.24175824175824,
80,Knife,2022-12-12,57.61904761904762,
81,Knife,2022-12-13,62.905604719764014,
82,Knife,2022-12-14,57.526595744680854,
83,Knife,2022-12-15,55.08241758241759,
84,Knife,2022-12-16,55.44628479411089,
85,Knife,2022-12-17,57.142857142857146,
86,Knife,2022-12-18,56.0204081632653,
87,Knife,2022-12-19,67.08333333333334,
88,Knife,2022-12-20,49.541284403669714,59.42621289336104
89,Knife,2022-12-21,32.89473684210527,57.65744782327733
90,Knife,2022-12-22,27.777777777777775,55.7899684454336
91,Knife,2022-12-23,67.14765100671141,56.45806741962641
92,Knife,2022-12-24,37.5,55.40484145186939
93,Knife,2022-12-25,79.85347985347985,56.69161189405942
94,Knife,2022-12-26,74.45255474452556,57.579659036582726
95,Knife,2022-12-27,55.68897637795276,56.81448953486968
96,Knife,2022-12-28,65.51724137931035,57.228906289366854
97,Knife,2022-12-29,58.831521739130444,58.02147875313498
98,Knife,2022-12-30,69.53846153846155,57.80549720382008
99,Knife,2022-12-31,25.0,55.75295204782665
100,Knife,2023-01-01,31.578947368421048,54.48329438719154
101,Knife,2023-01-02,59.210526315789465,54.559079087036395
102,Knife,2023-01-04,64.63276836158192,54.49706143624506
103,Knife,2023-01-05,71.33838383838383,55.30985974904338
104,Knife,2023-01-06,70.15841769778778,56.04546639422723
105,Knife,2023-01-07,71.08878968253967,56.74276302121135
106,Knife,2023-01-08,79.48705919149269,57.91609557262272
107,Knife,2023-01-09,65.18214936247723,57.82103637407992
108,Knife,2023-01-10,74.67201166180759,59.077572736986816
109,Knife,2023-01-11,60.27918781725888,60.4467952857445
